Código;Código alternativo;Nombre;Marca
75014005;KB03;KIT BLOQUEO DE CAJA P/PULSADOR MODELO KB03;SERVUS
75024576;;KIT BLOQUEO ELECTRICO GRANDE;NORTH
90017879;940746;KIT BLUESTAR VFT808IS- PESTAÑADORA + CORTADORA;
90008273;STANDARD;KIT BOLSO PLASTICO ANTIDERRAME 1 BOLSO, 1 BALDE 20 20LTS, 4 BARRERAS, 3 ALMOHADILLAS Y 10 PAÑOS;
75026787;8050062511;KIT BOMBA NEUMATICA D25 LADO DIAFRAGMAS DIAMETRO   1 PULGADA - BUNA USO SOLVENTES HIDROCARBUROS;INDESUR
90021182;FLUKE-700PTPK;KIT BOMBA NEUMATICA MOD. 700PTPK;FLUKE
75026303;;KIT BRUSELAS ACERO INOX. 4 PINZAS MAGNETIZABLE     (MATERIAL AISI430);PROSKIT
75024574;R460100-PTT0;KIT CABEZAL COMPL DD 150-300 PP/PTFE (R460100-PTT0;DOSIVAC
75024573;R430104-MET0;KIT CABEZAL COMPL DDI CH 95 MIX (R430104-MET0);DOSIVAC
52225420;24651/4;KIT CABEZAL PILOTO CALEFACTOR CTZ C/BUJIA;
58504005;;KIT CABLE DE SOLDADURA (5MTS.- 25MM2) KIT-140A-25- CON PINZA PORTAMAZA Y PORTAELECTRODO - CABLE Y TE;
70006798;;KIT CALIBRE 150MM + MICROMETRO 0-25MM (MITUTOYO);MITUTOYO
98564932;;KIT CANALETAS PVC AUTOINSTALABLE TECHO NICOLL      9 METROS;NICOLL
75027109;191X00-6;KIT CARGADOR + BATERIA 18V 3ah STARTER;MAKITA
91153583;1051736;KIT CARTUCHOS BLS 226 OV/AG Y PARTICULAS;LIBUS
91153570;902071;KIT CARTUCHOS G02 AG PARA RESPIRADOR L-9000        (FILTRO PARA GASES ACIDOS) - PRECIO X PAR;LIBUS
91153562;902072;KIT CARTUCHOS G04 AM/MA PARA RESPIRADOR  L-9000    (FILTRO PARA AMONIACO Y METILAMINA) - PRECIO X PAR;LIBUS
91153564;902073;KIT CARTUCHOS G05 FM PARA RESPIRADOR L-9000        (FILTRO PARA FORMALDEHIDO) - PRECIO X PAR;LIBUS
91153569;902074;KIT CARTUCHOS G08 MULTIGAS PARA RESPIRADOR L-9000;LIBUS
91153578;903434;KIT CARTUCHOS G72 AG/P100 PARA RESPIRADOR 9000;LIBUS
91153577;902962;KIT CARTUCHOS G73 PARA RESPIRADOR L-9000;LIBUS
91153575;902963;KIT CARTUCHOS G78 PARA RESPIRADOR L-9000;LIBUS
91153581;1051732;KIT CARTUCHOS GASES Y VAPORES ORGANICOS 211 (A2)   (PRECIO X PAR);LIBUS
91153573;902807;KIT CARTUCHOS GX70 P100 PARA RESPIRADOR L-9000;LIBUS
91153563;902076;KIT CARTUCHOS XP100 OV/AG PARA RESPIRADOR L-9000;LIBUS
91153565;902075;KIT CARTUCHOS XP100 PARA RESPIRADOR L-9000         (PRECIO X PAR);LIBUS
19990012;TMAS 75 KIT;KIT CHAPAS CALIBRADAS  SKF-TMAS 75/KIT;SKF
19990013;TMAS 100/KIT;KIT CHAPAS CALIBRADAS SKF-TMAS 100/KIT;SKF
19990007;TMAS 50/KIT;KIT CHAPAS CALIBRADAS SKF-TMAS 50/KIT;SKF
75027278;SEE-CREM200;KIT CILINDROS SEE-CREM200;
90024810;FLUKE-87V-MAX/E2 KIT;KIT COMBINADO FLUKE 87V MAX E2 PARA ELECTRICISTAS;FLUKE
75027434;K4550-6;KIT COMPLETO (MASCARILLA + FULLFACE + FILTROS);
99529954;;KIT COMPLETO DESCENSOR CON ANTI PANICO DE 50 MTS;CARAN
75009770;WXEKVS20;KIT COMPLETO TRABAJO VERTICAL 20 METROS - KVS20;ESLINGAR
55250302;WXEKVA10;KIT COMPLETO TRABAJO VERTICAL C/CABLE DE ACERO 10M TS. MODELO KVA-10;ESLINGAR
55250305;WXEKVA20;KIT COMPLETO TRABAJO VERTICAL C/CABLE DE ACERO 20M TS. MODELO KVA-20;ESLINGAR
55250307;WXEKVA40;KIT COMPLETO TRABAJO VERTICAL C/CABLE DE ACERO 40M TS. MODELO KVA-40;ESLINGAR
75026908;FLUKE-700HTPK;KIT CON BOMBA HIDRAULICA DE PRUEBA (0-10000 PSI);FLUKE
90023157;1206615;KIT CONARCO MIG 200i G2 CON CILINDRO LUXFER 5 LTS;CONARCO
75023073;KP10519-6;KIT CONECTOR GAS  KP10519-6;LINCOLN
70011161;940682;KIT CONECTOR VALUE V - VHF- SA 1/4 F - A Y B;VALUE
75013649;WXEKIT003;KIT CONSTRUCTOR  ANTICAIDAS KIT003 (ARNES 3        .ARGOLLAS 212C + CABO DOBLE CV1026AC+BOLSO BPA-006;ESLINGAR
75010463;WXEKIT002;KIT CONSTRUCTOR PARA POSICIONAMIENTO KIT002        ARNES 3 ARGOLLAS 212C + CABO CV21 + BOLSO BPA-006;ESLINGAR
90011867;;KIT CONTENEDOR 120 LTS STANDARD;
75026298;6675;KIT CORTA CADENA DE MOTO X 13 PIEZAS;BREMEN
75006359;KIT CR CABLE-10;KIT CR CABLE 10 METROS, SALVACAIDAS CR CABLE, CABL E, ACCS., CONJ. DE FIJACION P/ESC, ABSOR. DE IMPAC;CARAN
70003162;KIT CR CABLE-50;KIT CR CABLE 50 METROS, SALVACAIDAS CR CABLE, CABL E, ACCS., CONJ. DE FIJACION P/ESC, ABSOR. DE IMPAC;CARAN
70003097;;KIT CR CABLE x 5 METROS;CARAN
90024925;HB105;KIT CRIMPEADORA TIFF + PELACABLES +1200 TERMINALES;BRINNA
80013526;M6000 A2;KIT DE 2 FILTROS A2 PARA SEMIMASCARA JUPITER M6400;DELTAPLUS
75005624;233528;KIT DE 3 CEPILLOS DE ACERO BRONCEADO;EXPERTO
109387;3937+3935+344;KIT DE 3 PUNTAS DE TRAZAR MARCAR Y CENTRAR ;BREMEN
75026091;26150729AB;KIT DE ACC. P/GRABAR ESMERILAR 729 (11 PIEZAS);DREMEL
75026090;26150726AA;KIT DE ACCESORIOS DE LIMPIEZA / PULIDO 726;DREMEL
75004653;TLK-225;KIT DE ACCESORIOS MAESTRO TLK-225 SUREGRIP         INCLUYE AC220-AC280-AC283-AC285-TP220-TL224;FLUKE
75026089;26150707AC;KIT DE ACCESORIOS MULTIUSOS 707 (75 PIEZAS)        EN CAJA METALICA;DREMEL
75019921;5000401;KIT DE ADAPTADOR MOVIL PARA CUERDA LAD-SAF;DBI SALA / 3M
49510397;;KIT DE AFILADO DE CADENA JUEGO DE LIMAS;STHIL
27901200;279013;KIT DE AIRE MULTIUSO 5 PIEZAS;BTA
80013140;134032;KIT DE BLOQUEO DE MANTENIMIENTO CON CANDADOS       (EN BOLSO);BRADY
75026071;KIT-1055;KIT DE BLOQUEO ELEC-1 LITIO MINING;BLOOK
80012621;99308 / 15Y542;KIT DE BLOQUEO ELECTRICO EN CAJA CON CANDADOS      .METALICOS (CAJA POLIETILENO);BRADY
75017354;A5.76BAG;KIT DE BLOQUEO ELECTRICO GRANDE;NORTH
75023843;105962;KIT DE BLOQUEO ELECTRICO MODELO 105962;BRADY
108844;;KIT DE BLOQUEO ENERGIAS PELIGROSAS -  SEGURIDAD Y MEDIO AMBIENTE (10 PIEZAS)                                   ;BLOOK
75017355;;KIT DE BLOQUEO MECANICO;NORTH
75026983;KIT-1075;KIT DE BLOQUEO PARADA DE PLANTA;BLOOK
75026988;KIT-1070;KIT DE BLOQUEO UNIVERSAL;BLOOK
70104281;;KIT DE BOLSO STANDARD;
75008746;TLK281;KIT DE CABLES DE PRUEBA FLUKE TLK281;FLUKE
37197151;10028028-KIT1;KIT DE CALIBRACION PARA EQUIPO ULTIMA X5000        (10028028-KIT1);MSA
37197152;710882-KIT1;KIT DE CALIBRACION PARA EQUIPO ULTIMA X5000        (710882-KIT1);MSA
75412596;11698;KIT DE CALIBRACION PROFESIONAL P/TORQUIMETROS      .DE PRODUCCION;NORBAR
90019351;0165;KIT DE CALZAS PARA CAMIONES DE 0.40 CM CADA UNA    , UNIDAS POR SOGA DE 1 METRO , MODELO 0165;BOTANMOL
99999048;;KIT DE CARGA FOR ACUMULADOR DE NITROGENO 40 MPA;
80010812;901794;KIT DE CARTUCHOS G03 OV/AG P/RESP LINEA 9000 X PAR;LIBUS
75026680;IR9500;KIT DE CINCELES P/MARTILLO NEUMATICO MOD. IR9500;INGER.RAND
99951017;LIQ-KIT-IE;KIT DE COMPROBACION DE CABLEADO Y RED ETHERNET;FLUKE
80012385;FLUKE-700HTH-1;KIT DE CONECTORES Y MANGUERA MOD. 700HTH-1         (PRESION MAXIMA: 10000 PSI (700 BAR));FLUKE
75019474;FLUKE-71X;KIT DE CONECTORES Y MANGUERAS MOD. FLUKE 71X       (PRESION MAXIMA: 100 PSI (7 BAR));FLUKE
75027660;;KIT DE CONEXION BPS-4 + KIT DE SELLADO FINAL BES-4 + SELLADOR DE SILICONA RTV 0.5;
75009463;KIT 220;KIT DE CONTENCION DE DERRAMES LINEA GRIS ART. 220;
75027112;D3000;KIT DE CONTENCION P/DERRAME DE HIDROCARBUROS D3000;CRUNCH OIL
75027113;K3000;KIT DE CONTENCION P/DERRAME DE HIDROCARBUROS K3000;CRUNCH OIL
75027121;Q1000;KIT DE CONTENCION PARA DERRAME QUIMICOS Q1000;CRUNCH OIL
75026135;D-2000;KIT DE CONTINGENCIA D-2000;CRUNCH OIL
75013646;;KIT DE CONTINGENCIA K3000-BOLSO DE PVC (1 CORDON+  1 ALMOHADILLA+1KG FIBRA SUELTA+1PAR GUANTE NITRILO;CRUNCH OIL
75024425;K6000;KIT DE CONTINGENCIA K6000;CRUNCH OIL
75012329;;KIT DE CONTINGENCIA K6000-BOLSO DE PVC (2 CORDONES +2 ALMOHADILLAS+6KG FIBRA SUELTA+1 PAR GUANTE;CRUNCH OIL
75027227;ESPECIAL;KIT DE CONTINGENCIAS ESPECIAL;CRUNCH OIL
80013678;;KIT DE DURAPLATE 301W GRIS A 8,74 L (INVIERNO) +   DURAPLATE 301W B 3,79L;SHERWIN W.
75010403;;KIT DE EMERGENCIA PARA CONTROL DE DERRAMES;H & C
75011969;;KIT DE EMERGENCIA PARA CONTROL DE DERRAMES         - BOLSO IMPERMEABLE + 2 BARRERAS 6CM X 1.5MT + 10;H & C
49581024;MFB 2015A;KIT DE EMPAQUETADURA (3 EMPAQ. ALTA + 3 EMPAQ.     BAJA) P/HIDRO;
109390;1304580057+1304580058                                       ;KIT DE EMPAQUETADURA CON PUNTA INTERCAMBIABLES MEDIDA 2 Y 3 ;
22075620;;KIT DE ESTANTERIAS DE 10 MODULOS CON BULONERIA;
35359999;T9999;KIT DE EVACUACION Y ESCAPE(CAPUCHA-TRAJE-GUANTE    -CUBRE ZAP;FRAVIDA
75010309;TMPH 10E;KIT DE EXTRACCION HIDRAULICO SKF TMPH 10E;SKF
75027177;TMBP 20E;KIT DE EXTRACTOR DE RODAMIENTOS PARA SOPORTE CIEGO;SKF
45608430;TMHP 10E;KIT DE EXTRACTORES DE GARRA SKF TMHP 10E;SKF
45202002;1001;KIT DE EXTRACTORES DE RODAMIENTO INTERIOR;EXTRAPOL
75017597;TMMK 10-35;KIT DE EXTRACTORES HIDRAULICOS MOD TMMK 10-35;SKF
75024750;TMMK 20-50;KIT DE EXTRACTORES HIDRAULICOS MOD TMMK 20-50      MONTAJE Y DESMONTAJE;SKF
47819105;30041-00;KIT DE FIJACION ACERO INOX-33/34/21;MSA
47819106;30043-00;KIT DE FIJACION ACERO INOX-345 P/PELDAÑOS REDONDOS (S/S KIXING KIT);MSA
47819128;30048-00;KIT DE FIJACION ANCLAJE INFERIOR PELDAÑO ROMBO;MSA
47819129;30049-00;KIT DE FIJACION ANCLAJE SUPERIOR PELDAÑO ROMBO;MSA
47819115;30005-00;KIT DE FIJACION DE ANCLAJE PORTE EXT L;MSA
47819114;30004-00;KIT DE FIJACION DE ANCLAJE PORTE EXT STD;MSA
47819125;30163-00;KIT DE FIJACION DE ANCLAJE POSTE EXT HEXAGONAL;MSA
47819127;30047-00;KIT DE FIJACION DE INTERMEDIO PELDAÑO ROMBO;MSA
14235022;1PK-813B;KIT DE HERRAMIENTA PARA ELECTRONICA MOD. 1PK-813B  (CON MALETIN);PROSKIT
90015276;4303;KIT DE HERRAMIENTAS A CRIQUE LY-5D;LCT
90025383;IF145-307-4;KIT DE HERRAMIENTAS PRO TECH (SMARTPHONES-TABLET);IFIXIT
80014134;11293000;KIT DE HERRAMIENTAS UTP IS60;FLUKE
70002045;SAHPL1015;KIT DE INSERTOS BLISTER HC PLUS M10 X 1.50;HELI-COIL
70002043;SAHPL0610;KIT DE INSERTOS BLISTER HC PLUS M6 X 1;HELI-COIL
70002044;SAHPL0812;KIT DE INSERTOS BLISTER HC PLUS M8 X 1.25;HELI-COIL
75020466;54212 / 49A453;KIT DE INSERTOS PARA ROSCADORA ELECTRICA 1224;RIDGID
90019041;716262;KIT DE JUNTAS CABEZA CORTAR CL1                    - AEROSELLOS O´RING;LOSARC
75022633;P88001;KIT DE LIMAS ROTATIVAS ( 5 PIEZAS);DORMER
90025437;;KIT DE LIMPIEZA PINTURA Y QUIMICOS VARIOS          (INCLUYE BOLSO);
70000159;WXEKHC20;KIT DE LINEA DE VIDA EN CINTA TRANSPORTABLE 20 MTS , MODELO KHC-20, INCLUYE BOLSO;ESLINGAR
90023588;;KIT DE LINTERNA LED CON CLIP PARA CASCOS SALISBURY;SALISBURY
99992533;;"KIT DE MACHOS Y TERRAJAS DE 1/4"" A 7/8""";
99992534;;KIT DE MACHOS Y TERRAJAS DE 7MM A 24MM;
75012477;KT1002;KIT DE MANTENIMIENTO EN BOLSO VINILO MEDIANO;ECOWAY
90025498;R002AA00;KIT DE MARCADO DE PUNTA DE LA CUERDA;PETZL
75004745;TMFT 36;KIT DE MONTAJE DE RODAMIENTOS SKF TMFT 36;SKF
75010669;KM-8A;KIT DE O' RING METRICOS CONTIENE 385 UNIDADES      - COMPUESTO NITRILO 70SH-A;ARGENSOLD
45004009;;KIT DE PERCHAS PARA PANEL PERFORADO;BAHCO
75018635;ES165X;KIT DE PICAS Y CABLES DE PRUEBA FLUKE FLES165X;FLUKE
90025124;REVESTA 4300;KIT DE PINTURA EPOXI BRILLANTE AZUL x 4 LITROS;REVESTA
28801906;AS190-G;KIT DE PUNTAS DE PRUEBA GRIS;FLUKE
47819122;30164-00;KIT DE PUNTO DE INTERMEDIO HEXAGONAL;MSA
47819118;30009-00;KIT DE PUNTO DE INTERMEDIO L;MSA
90021554;11618;"KIT DE REPARACION 1/2"" MODELO 60 & 100";NORBAR
75004879;;KIT DE REPARACION DE FIBRA DE VIDRIO X 1000 CM3    (FIBRA DE VIDRIO + RESINA POLIESTER);RUCAR
75004557;;KIT DE REPARACION FIBRA DE VIDRIO X 250 CM3        (FIBRA DE VIDRIO + RESINA POLIESTER);RUCAR
99991594;;KIT DE REPARACION FIBRA DE VIDRIO X 500 CM3        (FIBRA DE VIDRIO + RESINA POLIESTER);RUCAR
90016558;;KIT DE REPARACION INGERSOL 236 TK1;
90024671;;KIT DE REPARACION PARA CABEZAL CA-280;VULCANO
90024672;;KIT DE REPARACION PARA CABEZAL NEUM 01-0146        MARCA JIT;
55422589;RS44N2;KIT DE REPARACION RS44N2 - 1 ROTOR - 1 EJE - 2 RUL EMANES Y 1 ANILLO DE DESGASTE;EGIA
15361541;454 EX 54;KIT DE REPOSICION ART. 454 (PARA 105/206/257);IND ARG
15361231;457 EX 57;KIT DE REPOSICION ART. 457;IND ARG
15361241;458 EX 58;KIT DE REPOSICION ART. 458;IND ARG
15361542;460;KIT DE REPOSICION ART. 460;IND ARG
90035602;;KIT DE REPUESTO LAVAOJO (1 BRAZO DERIV. 1/2 + 1 TE ½  A. INOX + 2 CODO MH ½  A. INOX.+ 2 ADP.+2ASPERS;DEBRA
80012874;903093;KIT DE REPUESTO PROTECTOR AUDITIVO L-320 CASCO;LIBUS
80010810;903092;KIT DE REPUESTO PROTECTOR AUDITIVO L-320 VINCHA;LIBUS
99996678;BAR01073;KIT DE REPUESTOS MORZA NUMERO 4;BARBERO
65220080;;KIT DE REPUESTOS PARA PLASMA P.8014 SALKOR         (INCLUYE: ELECTRODO, TOBERA, SWIRL Y CAPUCHON);
99529955;;KIT DE RESCATE DESCENSOR CON ANTIPANICO DE 20 MTS  (CON BOLSO PORTA EQUIPO);CARAN
99529953;;KIT DE RESCATE DESCENSOR CON ANTIPANICO DE 50 MTS  (CON BOLSO PORTA EQUIPO);CARAN
75026096;10030025;KIT DE RESCATE SURETYMAN CON PERTIGA;MSA
33524243;726596;KIT DE RESPIRACION ESAB (726596);ESAB
35556857;70405/TR-11;KIT DE SEGURIDAD -CHALECO MATAFUEGO 1 KG, BOTIQUIN ,CHALECO AMARILLO, BALIZA, ESLINGA;IND ARG
90024038;727904;KIT DE TARJETA DE POTENCIA ARC 251i CADDY ARC 251;ESAB
80014116;SPB-1200;KIT DE TERMINALES TIFF BRINNA                      PUNTERAS TUBULARES X 1200 UNIDADES;BRINNA
98565173;;KIT DE TORNEADO 21 PIEZAS VASTAGO 1/2 PULGADA;
55253179;30302060;KIT DE TRABAJO VERTICAL EN CABLE DE ACERO 60M      LV CABLE DE ACERO SOPORTE SUPERIOR + INT+ INFERIOR;X URBAN
39396899;39712;KIT DEL MARCO PARA VISOR PARA 6800  (ART. 6899);3M
109369;;KIT DERRAMES-1CONT.120L C/3BS.DIATOM21 (10KG) + 5 BARR (6CMX1.5M) + 5 ALMOH (22X45CM) + 10 PAÑO (50X50CM-180G) + 2 BOLSAS ROJAS DE 100 MIC;H & C
90021144;;KIT DERRAMES-1CONT.120L C/3BS.DIATOM21(10KG)+5BARR (6CMX1.5M)+5ALMOH(22X45CM)+10PAÑO(50X50CM-180G);H & C
55750613;JP49;KIT DESTORNILLADOR CON CRIQUET (49 PIEZAS)         (48 PUNTAS DE PRECISION + MANGO ATORNILLADOR);HAMILTON
75024544;DES-SD081A;KIT DESTORNILLADORES PERILLEROS P/ELECTRONICA      (7 PIEZAS);PROSKIT
41605212;SETMD;KIT DESTORNILLADORES PRECISION (116 PIEZAS);DAKOTA
75007029;2 615 S45 6JA;KIT DISCOS METAL - 38MM;DREMEL
90024599;LB 5713;KIT DUCHADOR+FLEXIBLE+SOPORTE REGULABLE            MARCA LATYNPLAST;
99994879;EG179;KIT ELECTROBOMBA DE 12V, CON CUENTA LITROS,        MANGUERA Y PISOLA VERTEDORA;VULCANO
602536;;KIT EMBRAGUE Y CAMPANA PARA STIHL FS 450;STIHL
90025279;;KIT EMPAQUETADURA PUCARA RK 15.20;PUCARA
80012741;KT2000;KIT EN BOLSO VINILO CHICO PARA CAMIONES CISTERNAS  -;ECOWAY
90025150;01-0175;KIT ENGRASADOR NEUMAT P/CUBET 18 KG C/BSE RUEDAS   MANG SAE R2 2 M + PISTOLA CON ART. Z + BASE;
90021343;10185170;KIT ESPACIOS CONFINADOS I (TRIPODE 10102002 (1),   MALACATE 10153829 (1), RESCATADOR 10171874 (1),;MSA
90022790;10185192;KIT ESPACIOS CONFINADOS II (TRIPODE WORKMAN        10102002, MALACATE 10153829, POLEAS Y CARABINER);MSA
109337;;KIT ESTACION DE BLOQUEO                                     ;GO-LOTO
90024462;;KIT ESTACION DE BLOQUEO ACRILICA;NORTH
90025716;;KIT ESTACION DE BLOQUEO ACRILICA COMPLETA;NORTH
99998467;S467;KIT ESTACION DE LIMPIEZA DESCARTABLE UVEX S467;UVEX
75026710;KIT-1085;KIT ESTACION PLASTICA COMPLETA 7 CANDADOS + 20 TA;
15445122;;KIT EXTRACTOR ORING LARGO 240MM X 6 PZAS;
15445121;orring4set;KIT EXTRACTOR ORING, ARANDELAS, CHAVETA (4 PIEZAS) CON MANGO;
53815042;90690 14;KIT EXTRATOR DE TORNILLOS ROTOS;
102956;PROMOVISORES 23                                             ;KIT FACIAL 23CM, MARCO Y ACOPLE P/CASCO (SOR60020 + SOR60022 + SOR60044)                                        ;MSA
14400323;;KIT FALTANTE CODIGO 70009048;
75025777;;KIT FIJACIÓN  ROSCAS  BASE REX EPOXICA /LIBRE ZINC KIT -X 12UN  JET-LOK III JAR&BOTTLE;
47819117;30007-00;KIT FIJACION ANCLAJE INFERIOR L;MSA
47819102;30006-00;KIT FIJACION-31 PELDAÑOS REDONDOS (FIXING KIT);MSA
75027218;;KIT FLASH;
45901547;902461;KIT FORESTAL (PROTECCION CREANEANA, FACIAL Y AUDIT IVA);LIBUS
37079552;8605;KIT FORESTAL 8605 CASCO MAPUCHE NARANJA + ARNES    CREMALLERA +PROTECTOR MALLA+AUDITIVO SWEET SOUND;FRAVIDA
15360022;;KIT GABINETE COMPLETO C/MANIJAS PARA TRANSPORTAR;BOTIQUINES
59495800;4020;KIT GARRAFA C/SOPLETE SOLD. TS1500KC SIM.WELLER    LP-5800;BERNZOMATIC
45608426;TMHC110E;KIT HIDR. EXTR. MARCA SKF MODELO TMHC110E;SKF
90021168;TMBS 150 E;KIT HIDRAULICO EXTRACTOR DE CUCHILLAS TMBS 150E;SKF
75024912;8050062512;KIT HÚMEDO D25 METAL-VITON;INDESUR
75026845;8050067517;KIT HUMEDO D75 METAL-HYTREL;INDESUR
75024859;8050067511;KIT HUMEDO P/ BOMBA NEUMATICA D75ALYXN-AB-X.2;INDESUR
45901544;902462;"KIT JARDINERO-MALLA PLASTICA FORESTAL 8 X 12""+PROT ECTOR AUDITIVO COPA ALTERNATIVE+CONJ.ADAPTADOR PAR";LIBUS
602537;;KIT JUEGO DE JUNTAS Y RETENES PARA STIHL FS 450;STIHL
75026606;;KIT LANZA 90 CM +  PICO + ENTRE ROSCA 3/8          , GATILLO  MV925 280 bar;HIDROLIMP
80030091;849286;KIT LANZA ESPUMA;LAVOR WASH
90008888;SM24-161;KIT LIMAS P/LIMPIEZA PICOS OXICORTE GAS PROPANO;
90016986;;KIT LIMPIA BOQUILLAS AGUJAS VICTOR;VICTOR
90020228;901810;KIT LIMPIEZA DE LENTES  SOLUCION + 600 PAÑOS PAPEL .TISSUE;LIBUS
99254302;LPK;KIT LIMPIEZA PANTALLAS COMPITT KLEEN SCREEN  120CC + 8 PAÑOS BLUE WIPES NO TEJIDOS 30 X 30 CM;DELTA
90019728;30320020;KIT LINEA DE VIDA HORIZONTAL CABLE ACERO 20 MTS    , CON AMORTIGUADOR Y ARGOLLAS FLOTANTES;X URBAN
80011619;30310010;KIT LINEA DE VIDA HORIZONTAL TEMPORAL CINTA 10 MTS , CON AMORTIGUADOR Y ARGOLLAS FLOTANTES;X URBAN
75018515;30310020;KIT LINEA DE VIDA HORIZONTAL TEMPORAL CINTA 20 MTS , CON AMORTIGUADOR Y ARGOLLAS FLOTANTES;X URBAN
33283024;LVH TANDEM;KIT LINEA DE VIDA LVH TANDEM MARCA CARAN 10 MTS;CARAN
70010918;;KIT LINEA DE VIDA VERT, CABLE INOX EXTENDIDO 13 M  SOPORTE SUP. ALUM. SOPORTE INF. INOX - ABS. INOX;X URBAN
30320010;30320010;KIT LINEA PORTATIL EN CABLE POR 10 MTS C/AMORTIGUA DOR Y ARGOLLAS FLOTANTES (CERTIFICADO);X URBAN
30320012;30320012;KIT LINEA PORTATIL EN CABLE POR 10 MTS C/AMORTIGUA Y DOS POLEAS TANDEM (MOD.SIDERAR) - CERTIFICADA;X URBAN
81125498;11443;KIT MACHOS Y TERRAJAS 60 PIEZAS                    (MARCA: TRUPER);
70010513;KIT MAGNAFLUX;KIT MAGNAFLUX (1 SKC-S LIMPIADOR + 1 SKL-SP TINTA  AL SOLVENTE + 1 SKD-S2 REVELADOR X 400 ML);MAGNAFLUX
70010375;;KIT MAGNAFLUX (1 SKC-S LIMPIADOR + 1 SKL-WP TINTA  AL AGUA + 1 SKD-S2 REVELADOR);MAGNAFLUX
103985;;KIT MANTENIMIENTO ANTI DERRAME                              ;
80013301;KT5001;KIT MANTENIMIENTO EN ARMARIO KT5001;ECOWAY
96357284;KitMG150;KIT MIG TORCHA 150 PARKER KMG150A;
38003490;2607017400;KIT MINI-X-LINE CON 25 UNIDADES PARA ATORNILLAR;BOSCH
75023879;KIT2130;KIT MOTOSOLDADORA LINCOLN RANGER 250 GXT           (CON CABLES Y PINZAS);LINCOLN
90018266;90018266;KIT MOVIL PARA ACEITE CAPACIDAD 20 LITROS          (CON TAPA Y CARRO);VULCANO
90004241;KA291;KIT MOVIL PARA ACEITE CAPACIDAD 200 LITROS         (CARRO Y MANGUERA 2 MTS, PISTOLA CUENTA LITROS);VULCANO
90016972;KA292;KIT MOVIL PARA ACEITE CON CARRO Y ENROLLADOR       ,DE MANGUERA 12MTS C/PISTOLA CUENTA LITRO DIGITAL;VULCANO
90023563;KA292 ESPECIAL;KIT MOVIL PARA ACEITE CON CARRO Y ENROLLADOR       (ESPECIAL CON MANGUERA 3 METROS);VULCANO
90024102;KA300;KIT MOVIL PARA ACEITE, CARRO CAPACIDAD 25 LITROS   (MANGUERA 2 METROS, PISTOLA CUENTA LITROS DIGITAL);VULCANO
109370;K560F-4 + K560F-5                           ;"KIT MUELLE DE FIJACION 1/2"" K560F-4 + K560F-5 ";BAHCO
90022566;10105839;KIT MUESTREO C/LINEA DE TEFLON 10 PIES + SONDA 1 P;MSA
90004720;FLUKE-87-5/E2 KIT;KIT MULTIMETRO 87-V + PUNTAS DE PRUEBA TP238 +     SOPORTE TPAK Y SONDA DE TEMPERATURA 80BK.;FLUKE
75024092;26150710AK;KIT MULTIUSO DE 160 ACCESORIOS RA 710AD;DREMEL
75017867;26150709AD;KIT MULTIUSO DE ACCESORIOS DREMEL 709              (110 ACCESORIOS);DREMEL
75024913;8050065005;KIT NEUMÁTICO D50.2 DS;INDESUR
75024858;8050067505;KIT NEUMATICO P/ BOMBA NEUMATICA D75ALYXN-AB-X.2;INDESUR
90020312;3100505;KIT O`RINGS Y RETENES FV 0367.17.0 B PARA 368.01;FV
75025005;;KIT ORING NITRILO 70  MILIMETRICO (386 PIEZAS);
75025006;;KIT ORING NITRILO 70  PULGADA  (386 PIEZAS);
75024338;;KIT ORING PULGADAS;
75025826;3AP01;KIT P/CONTROL DERRAMES ABSORBENTE UNIVERSAL;
70104861;PAL-KIT;KIT PALANCA DESARME CUBIERTA CAMION S/CAMARA;TORLETTI
75025963;;KIT PARA AFILADO DE CADENAS STIHL 3/8-050;STHIL
90023005;FLUKE?-700PCK;KIT PARA CALIBRACION DE MODULOS DE PRESION 700PCK  (SERIE 700P Y 750P);FLUKE
75022938;6673;KIT PARA COMPRESOR (ACCESORIOS) X 20 PIEZAS;BREMEN
84554527;ULATLS0503;KIT PARA COMPRESOR 5 PIEZAS;EMTOP
90023307;KA294 ESPECIAL;KIT PARA CONTENEDOR  DE ACEITE KA294-T             (SIN CONTENEDOR) CON 15 METROS DE MANGUERA;VULCANO
90024525;H3.SERVUS2;KIT PARA CONTENSION DE DERRAMES  SERVUS 2;SERVUS
75013788;;KIT PARA CONTROL DE DERRAMES (1 BOLSO IMPERMEABLE+ 2 BARRERAS ABS. 6X1.5MTS + 10 PAÑOS ABS.;H & C
90021498;;KIT PARA CONTROL DE DERRAMES CAPACIDAD 120 LTS     (30KG DIATOM21, 5 BARRERAS, 5 ALMOHAD., 10 PAÑOS);H & C
59400393;;KIT PARA CONTROL DE DERRAMES CONT.PLASTICO CAP. 120 LTS;
81112557;;KIT PARA DESMONTAR PARABRISAS EQUALIZER;
90023737;TMFT-36;KIT PARA MONTAJE RODAMIENTOS TMFT-36;SKF
80015454;;KIT PARA PUERTA COLGANTE DUCASSE DN80 SR EE 3 M    (2 CARROS+GUIA INF+RIEL DE 3 M );
98995866;SC145384 WG-K3;KIT PARA SOLDADURA (13 PIEZAS) MOD. SC145384 WG-K3;SCHWYZ
